author,updated_at,like_count,text,public
@nothingwrongwithu,2024-04-13T16:13:13Z,0,"I want to share my story in case anyone has experienced the same thing, thoughts about this have been quite disturbing my mind for some time now:( I've prayed to Allah and confided in my mother, but I'm still not completely healed, yes I know it will definitely take time, it's just who I know that reading comments from someone here will help my recovery process a little faster <3

This film hits different to me. Since the trailer appeared on the YouTube ad, I immediately felt connected and some time later took the time to watch it. Oh my God, many parts are the same, about chasing rankings, about the existence of ""sparks"" even for elementary school children haha. I remember we were entered into several competitions together by our teacher's request. He once gave me a hair clip haha so cute, and at that time as an elementary school student I I just thought that he was different from other boys, he was a good boy to their parents, when the other boys at that time were quite naughty. He's intelligent, polite, and pretty :) he's shining, but somehow he becomes a ""social enemy"", maybe because he's considered arrogant(?) but he once said that he has a hard time remembering people, is he disliked because he doesn't care about his surroundings? Idk. 

Ok, long story short, we weren't in the same middle school, actually I wanted to go to the same school, but it didn't happen. However, in the end we were in the same high school. There was almost no interaction there as I recall. He was even dating someone else, which I didn't even know about because apparently I was too busy chasing rankings haha, or, again I forgot :) Then we entered the same university, different faculties, he geography, and I engineering. I once met him in the student arena cafeteria, but neither of us greeted each other, just looked at each other. Long story short, I graduated, he hasn't at that time, we joined a badminton group with elementary school friends. This is where the story begins.

We finally connected and were ""on the mend"" again after all this time. We replied each other's WhatsApp stories and one day he expressed his feelings. That he realized there was a loop about me and him. When we were in middle school, we chatted briefly via Facebook (no longer able to be traced because I deleted the account) about the National Examination at that time. The reason he didn't say hello when he was in the arena was because he felt inappropriate because he was a geography student and I was an engineer. 

Actually, this was quite a long process, between him confessing and me knowing the story behind it because he's the type who finds it difficult to tell via text (he said written language is difficult), I really limited from meeting the opposite sex, what's more, he has expressed his feelings to me and it seems like I do too. I have feelings for him :) so I'm afraid that our meeting will be disturbed by Satan (but in meetings between men and women there must be a third person lol). OK, long story short, he gave up, he said ""nothing wrong with u, u r 99% perfect"". This should be a compliment, but it hurts.

He really came with memories that seem to still remember many things at elementary school, about me often taking time off because I was sick (of course I remember this), about me often not having injections with my friends at school because I was afraid, about nickname that were only my mother gave it to me at that time because teachers and friends called me by different name. I feel cared for, I feel special, all this time I have a secret admirer?

We're not dating but I like the way we fight. His replies sometimes irritated me, but made me miss him. So after he gave me a sentence that seemed farewell, I felt like breaking up hahaha. He said it all started in the 3rd grade of elementary school, at that time he had time to move around the area and of course his school too, but only for 1 semester. He asked me to remember how we said goodbye, of course I had forgotten. He concluded that all this time the only one who had feelings was himself. Is that possible? Everyone's memories are different, especially since it was a long time ago. In fact, there is a Javanese proverb that says ""Tresna jalaran saka kulina"" which means love can exist because you are used to it. He didn't seem to respect my feelings because I didn't remember the same things as him. Even though I once told him, when in elementary school, I admired him for all his strengths. I felt suffocated by it. Maybe this is a warning from Allah to cultivate feelings that are not halal. Astaghfirullah.

Looks like he's just playing around, right? Or is he too resigned? Ah, he is very difficult to understand, please convince me to move on immediately and not get stuck in the past which forces my memory to remember what I don't remember. Please convince me that he is not my soulmate. I've explained at length to him (but implicitly because I'm embarrassed as a Muslim woman and can't express my feelings) that I'm interested in him: I made a playlist with a certain genre as he suggested, I found out more about his hobbies, and I came to like a song because he once uploaded it. I even became a detective by finding the coordinates of the house using only the general characteristics it gave, namely that the house now has rice fields in front and beside it. But even he didn't reply to my long message properly. It's like he doesn't care about my feelings, right? Or is he actually hurt, but trying to act normal? Idk, sometimes I think, is this what makes him disliked by his friends?

He said now I just need to think about my work and thesis so it can be finished quickly, but he didn't give a clear conclusion. He closed the book he hadn't finished reading, I couldn't help but wonder. He said he didn't want to be a shadow of my future, but what if it was like this? Recently he still replied to my story about fishing, what is he doing? I immediately attacked with don't make me into a human fish that you hook for fun without bait. Just false hope. Please someone make me aware, I have to work immediately and finish my thesis in the next two days, I don't want to be trapped by that thought. Thank you very much for reading my very long story. Love uuu <3",True
@SparkCroft21,2024-04-13T10:08:21Z,0,"Let me know if I’m the only one that didn’t like that movie & takes love as not only an emotion but a commitment. 

Cuz I’d straight away drop that relationship seeing that my wife is crying for a “regret and emotional turmoil over the missed connection” with another man. 

Better to let her go than live with that feeling that “I’m the reason she can’t be with him”. 

And don’t tell me I didn’t understand the plot. I literally went through a divorce because of a woman that did that to me. I was the “Arthur” that believed it would be okay but it wouldn’t. The movie should continue to show you what will happen next.

Beautiful? Well prepare for a wild “beautiful” ride in your relationship. Though seeing how many emotionally unstable young people we have nowadays it’s not surprising that “THIS is beautiful” to them",True
@MrBombasticSideEye211,2024-04-13T08:44:00Z,0,THE SONG IS GETTING A MOVIES BEC ITS JUST TOO GOOD?,True
@jaydee11.11,2024-04-13T04:37:52Z,0,Is she the girl on Russian Doll??,True
@xz9855,2024-04-13T02:12:07Z,0,Kind of confusing 😂😂😂,True
@shubhamluhadia,2024-04-11T09:21:30Z,0,"Somehow this movie seems like a soul sister to ""The three of us"". Same emotions. Same feels. Same tenderness.",True
@JoshuaPayne-dv6jn,2024-04-10T23:38:19Z,0,ACTUALLY I SEE GOLDEN GLOBE NOMINATION!!!!!,True
@JoshuaPayne-dv6jn,2024-04-10T23:37:10Z,0,I see oscar nominations!!!!,True
@underfladisk,2024-04-08T19:10:02Z,0,American husband should get an award for his courage! Damn it waiting on the stairs like that..... phew!,True
@emmamokodompit8789,2024-04-08T12:42:55Z,0,"Actually this movie remind me to a Tamilian Movie named ""96"". You guys who loves Past lives Will also love ""96""",True
@sft8693,2024-04-08T10:40:42Z,0,"Screen writer/director is from Toronto (read this in Toronto life). In the movie she lives in nyc but is from T dot.  Twins, first loves and true loves always return. They go back together in the end ❤

Happening now for us. Alignment 🤘🏾👁️💥",True
@ZombieBeatz2000-uh8hk,2024-04-08T00:29:06Z,0,"Recién la vi, me gustó",True
@oo-ik6wy,2024-04-05T12:24:37Z,0,"I met a friend, Kevin. He was my 3rd grade friend in elementary school, and we were close enough to video call each other every day, but he were all lies. In fact, Kevin had some girlfriends, and he had me isolated. He boasted that his wife knew his girl friends. He never introduced me to his wife. I felt romantic, but it was just his gaslighting.",True
@lynzalberca,2024-04-03T21:24:48Z,0,I love the movie and the ending its sad😢,True
@sadahharu,2024-04-02T16:54:48Z,1,"Wasn't feeling the film at all. Thought the dialogues and plot weren't nothing especial so couldn't understand why people had this movie so up.
BUT the end, man, that end. It inmediately made sense at all. Damn, made me changed completely my mind about that movie.
Really hit deep.",True
@babayega1717,2024-04-01T15:42:59Z,0,"A24 had to make a film with an asian cast, because asians are the only white people they don't hate. 😂😂😂 And of course, the core theme has to be something shameful like adultery, that we can spin into a misunderstood smart people narrative.",True
@babayega1717,2024-04-01T15:41:25Z,0,"0:10 yeah,  there is such a word in all languages. What a poignant observation... Sky is also blue, you may wanna right that down..",True
