author,updated_at,like_count,text,public
@TommyLikeTom,2024-04-02T05:18:09Z,3,This film is about Israel,True
@obergrupenfuhrer2359,2024-04-01T13:33:33Z,9,"OMG a white family!!! So scary!!! And they are German too!?! Can it get any scarier??? I was just beginning to forget how bad the holocaust was, but thanks to this movie made by a Jewish person I now remember how horrible the holocaust and white people are!!!",True
@stevensmith-rb9if,2024-04-01T12:59:33Z,3,boring,True
@Jhay7031,2024-03-31T23:49:46Z,2,More like the Zone of Boredom,True
@MarkusJunginger-sy4zx,2024-03-31T19:29:40Z,0,"Jonathan Glazer möchte die Normalität einer deutschen Nazi-Familie zeigen - warum zeigt er sie nicht??? Jonathan Glazer zeigt lediglich ein Familien-Idyll, als hätte er sich über deutsche Familien im dritten Reich anhand von Filmen des Goebbelschen Propaganda-Ministeriums informiert. Wo ist die deutsche Zucht? Wo ist die deutsche Erziehung zum Kadaver-Gehorsam? Wo ist die deutsche Erziehung zu Unter- und Überordnung zu sehen? Wo ist die Darstellung der 'Wer sein Kind liebt spart mit der Rute nicht'-Erziehung? Wir wissen was unmenschliches hinter der Mauer geschah, die die Familie Höß vom KZ Auschwitz trennt, das haben wir ausführlich im Geschichte- Unterricht gelernt, aber was wissen wir noch davon wie Unmenschlichkeit den Kindern und Jugendlichen eingebläut wurde? Wie ihnen blinder Gehorsam beigebracht wurde? Wie wurde deutschen Kindern ein absolutes Rangordnungsdenken vermittelt, das aus Deutschen Übermenschen und aus Juden Ungeziefer machte? Jonathan Glazer will die Realität zeigen, warum tut er es nicht?",True
@user-cv8uw7ph9w,2024-03-31T12:35:24Z,2,Wow. First time I’ve been really interested in a movie and after watching the trailer lose all that interest. Good job. 👍🏼,True
@teknoli1145,2024-03-30T21:16:43Z,1,"I just sah the movie, it's really different. Many places with hardly any sound and a great mix of pure video and pure sound. A great ending gives the film a great massage. I would recommend you watch it, even if some parts are quite unconventional, it gets better and better when it goes on.",True
@hind812,2024-03-30T11:37:07Z,1,"Best movie of the year, amazing work of art",True
@angelnieto316,2024-03-29T22:46:34Z,2,I’m a hour in and I must say this is one of the most boring fucking movies I ever seen. I love dialogue more than action but the first hour has been fucking pointless! I almost want to turn it off but I already made it this far might as well finish!,True
@TMTM584,2024-03-29T22:11:06Z,1,"Unbelievable that the jews are doing the same thing in Gaza today. Shame on you! Never forget, but we can do it.",True
@kazm1839,2024-03-29T15:05:23Z,3,Nazis are like israel soldier in Gaza,True
@COYS23,2024-03-29T10:57:31Z,0,Glad I won't be watching this 😂,True
@zillsburyy1,2024-03-29T02:17:33Z,2,looks like kubrick directed,True
@andrewjackson3486,2024-03-29T00:48:14Z,0,Wow another movie about evil Nazis super compelling....,True
@Pitchoune-dl2lp,2024-03-28T19:08:05Z,0,"I've never felt uncomfortable in front of a film. It's so disturbing. Evil becomes commonplace, and every scene shows how each person is affected by the horror unfolding next door.",True
@user-de7lg9yn2f,2024-03-28T02:21:31Z,3,very boring trailer,True
@ananthajay3048,2024-03-27T12:19:05Z,1,after watching this i am just numb and impressed,True
@AdamNakonieczny-ns9po,2024-03-27T08:36:13Z,0,what a trailer!,True
@user-kt6fp8me6h,2024-03-27T04:08:00Z,1,This movie was f'd up...very effective.,True
@lordoftravel7969,2024-03-26T19:11:48Z,1,"I just took a sh*t that is still flowing. That's art and the fact that you're disgusted only proves it. The most overrated garbage ever about literally nothing. Can't even compare with Society of the Snow on any level. Oh and I loved Schindler's List, The Pianist and everything else about the holocaust released before, even been to Auschwitz 3 times but this is so boring I'd rather watch paint dry. And I get the sound, smell, banality of evil and all that but give me 10% of that money and I'll make you 100 times better movie. I used to watch Oscars to know what to watch but the last 9 years I only check the results the next day to know what not to watch. I wish I had known this was gonna win before I  watched it and struggled to stay awake after 2 energy drinks. F*ck Glazer. Never gonna see anything from that ""modern artist"" ever again. I'd rather go to Tate Modern to watch somebody take a sh*t on the middle of the room.",True
@bluefoxvenus,2024-03-26T13:25:22Z,0,I do not understand why people find this film sort of unsettling. It is a realistic representation of the German and western mindset that exists even today.,True
@scoobydont8352,2024-03-26T06:19:22Z,3,"I didn't expect it to be this boring, very disappointed",True
@communitysurplus17,2024-03-24T23:12:04Z,3,Worst trailer I have ever seen in my entire life,True
