author,updated_at,like_count,text,public
@pamelahiscocks6187,2024-02-15T19:07:29Z,0,When will it come out?,True
@5starcomment,2024-02-15T06:17:29Z,0,"Have only seen this trailer, but I don't know if they got the casting right with the guy...",True
@oddl0t,2024-02-15T03:10:06Z,0,"a perfect movie, so intoxicating for the senses and soul. happy valentine’s day <3",True
@bibchr,2024-02-14T22:34:19Z,1,"Well, now I'm hungry. So there's that.",True
@AChickAndADuck,2024-02-14T21:25:56Z,28,Juliette Binoche is about to turn 60! 😮 She’s amazing in this.,True
@magicknight13,2024-02-14T04:31:55Z,1,I need to watch this!!! I love Portrait of a Lady on Fire and this gives me some of the same feelings and associations ☺️,True
@suburbia8831,2024-02-14T03:06:04Z,1,Tool!!!,True
@corginut123,2024-02-13T18:15:05Z,0,All these films about cooking and the women weigh about 93 pounds. Come on really?,True
@vickibazter3446,2024-02-12T04:19:52Z,0,Binoche. SPELLBINDING,True
@gunmetal2445,2024-02-10T23:31:05Z,1,Damn...I am already hungry just looking at all that gorgeous food.,True
@ConnieHeartsValentino,2024-02-07T18:22:51Z,53,"Yes!! Finally a movie worth watching. I was losing faith in modern day cinema. This proves that there are still folks out there who want to make good films that are transporting and talk about things that matter: The beauty and simplicity of the everyday, good food, and good conversation!",True
@bigbadkal,2024-02-04T14:13:45Z,1,Does she have any lines in the movie? None in trailer.,True
@fenixrising3960,2024-02-02T23:38:21Z,1,This is playing in like three theatres near me 😢,True
@SundaeExpress,2024-01-28T09:19:08Z,0,Looks really exciting 🥱,True
@theexpresidents,2024-01-25T08:19:54Z,0,"_Anatomy of a Fall_ shits on this.

Come at me.",True
@marciareginaferreira6489,2024-01-18T17:44:45Z,0,"💞🌹🎵📺🎶

Diversas e criativas formas de se expressar o Amor... em cores... aromas... e sabores...

Filme muito inspirado e inspirador🦋...

🌌#Serendipyti🌅🌈🧭⛵💙🌹🎶",True
@davidmurciaaristizabal5381,2024-01-17T19:44:11Z,1,Name of the trailer music?,True
@emilielhst,2024-01-17T18:49:21Z,7,"Magnifique film, rythmé par la douce musique de la cuisine faite maison, la vie quotidienne dans toute sa splendeur ✨",True
@michelecampanelli5419,2024-01-16T21:54:33Z,0,Lei e Lui ancora insieme ❤,True
@marjoriecohn3868,2024-01-14T02:09:11Z,21,Just saw it today.  Loved it.  You will leave thinking about what a lousy cook you are and wondering if you should take a French cooking class yet nothing would ever make anyone as brilliant as they are.,True
@dnaruka1307,2024-01-12T15:37:46Z,108,"Several decades after Chocolat, we have the the dinner table set again, - this time for the main course :)",True
@milhouse14,2024-01-10T11:21:51Z,12,"Reminds me of Babbette’s Feast, possibly the best movie about food in history",True
@ddvantandar-kw7kl,2024-01-09T17:45:12Z,0,This looks another great movie from IFC,True
@thebadradio5340,2024-01-08T16:59:56Z,4,Just watched it last night...what a thrill!,True
@mr.blindinthejungle3159,2024-01-07T03:42:39Z,0,Tran Anh Hunggggggggggggg,True
@FLeigh12,2024-01-06T06:44:57Z,97,"Saw the film today at a Beverly Hills screening with Tran and Juliette speaking afterwards at the Q and A.
It truly was an exquisite feast for the senses. A magical and magnificent tour de force.  --- Congrats to everyone.!",True
@Verbsdescribeus,2024-01-04T16:21:27Z,18,"Juliette Binoche is such a versatile actrees, yet forever unchanged! What a stunning artist!",True
@SimplySheilaB,2024-01-03T21:11:10Z,0,Love Juliette ❤,True
@monicastorbeck2238,2024-01-03T18:52:18Z,0,"Similar to ""Babette's Feast""? If so, then it will be indeed enjoyable 🙂",True
@julisa141,2024-01-03T12:29:35Z,0,🥺😍🥺😍,True
@HeatherValentineMsFoodie,2024-01-03T03:29:50Z,0,I can’t wait ❤❤❤❤❤❤,True
@___beyondhorizon4664,2023-12-27T21:37:55Z,0,Better not be hungry before going to see this 😅,True
@nadia4985,2023-12-20T18:42:26Z,3,Animals are not things.,True
@PyroZero_,2023-12-18T04:19:54Z,0,I desperately want to see this in Australia. Any ideas?,True
@bobbybeltran6142,2023-12-15T05:57:51Z,17,Saw it last month in QCinema 2023. One of the year's delicious films to watch. Juliette is always mesmerizing.,True
@curtconroy8789,2023-12-04T16:03:13Z,1,Yes Juliette !,True
@whatbringsmepeace,2023-11-28T00:50:00Z,10,Binoche is always luminous!,True
@carmencollor1224,2023-11-27T17:18:29Z,5,A movie with a story and with passion!! ❤,True
@juliekirk5365,2023-11-23T14:14:37Z,2,Ami gonna spend half the movie at the concession stand!,True
@wildoceanappaloosawomangay2535,2023-11-23T08:00:23Z,0,"Eating tortured animals
💔🩸👎

The French are always heavy on sex and philosophizing 

🤷🏿‍♀️",True
@Olive_O_Sudden,2023-11-23T01:18:57Z,1,"What am I missing here? They've been lovers for twenty years but he feels discontented because she won't marry him? Maybe she has very good reasons for not wanting to get married, especially in late 19th century France?",True
@AndreChaves-si3bi,2023-11-18T22:28:12Z,3,"Prêmio de Melhor Diretor para o cineasta Tran Ann Hung no Festival de Cannes 2023, o representante da França no Oscar 2024 de Melhor Filme Internacional é este O Sabor da Vida que pelo trailer, insere comidas e bebidas no  filme como força dramática da narrativa cinematográfica do mesmo .O filme acompanha o relacionamento de 20 anos entre o chefe de cozinha Dodin Bouffant (Benoît Magimel) e sua ajudante Eugénie (Juliette Binoche)... Hum,o filme deve ser bom. Até a próxima!",True
@MahayanaIDugast,2023-11-10T19:36:08Z,22,"This looks absolutely divine, I can't wait!!!",True
@rezam4238,2023-11-08T10:42:05Z,0,⚘⭐⚘⭐,True
@Lightcode,2023-11-07T05:32:04Z,166,"Finally, we have a movie that we can enjoy about food and life and feeling nostalgic for times past which are of course a mirror of what we go through. A Babettes Feast for those who’ve never heard of it",True
@allymonte7295,2023-11-04T23:37:09Z,36,I will watch anything starring Juliette Binoche!,True
@kforest2745,2023-11-04T22:21:20Z,6,Is it better than Chocolat. Loved the chocolate chicken served in it I made my own after I saw that it was delicious never would have thought of chocolate on chicken had it not been for that film lol,True
@lukeoconnell5642,2023-11-02T14:51:34Z,6,Incredible film!!,True
@TheHappychickadee,2023-10-22T11:52:37Z,5,When will this be released in the US?,True
@RoxanneM-,2023-10-22T03:11:12Z,8,Tran Anh Hung is one of the best directors in the world right now. I can see the people here don’t know fig. 😮,True
@TheHappychickadee,2023-10-18T11:11:17Z,40,Both actors are exceptional. They used to be married at one point.,True
@jobberforlife,2023-10-17T14:40:36Z,3,"I thought it was lame when people complained about the English release title for the Boy and the Heron. If a movie is good, what difference does the name make? But hoo boy, this title is lame. And the movie (which I got to see at NYFF) is INCREDIBLE!",True
@Rakib.Islam.E,2023-10-15T19:55:26Z,2,Beautiful,True
@mguevarra61,2023-10-12T13:26:19Z,4,Does anyone know what music is used for the trailer?,True
@db56,2023-10-10T07:51:45Z,186,"Goodness, I have always had the biggest celebrity crush on Juliette BInoche. Not just for her looks but her energy towards everything she does in movies.",True
@persechiringa1493,2023-10-09T15:28:53Z,4,Bonjour Madame Binoche! Thank you as my understanding of French has deepen! 🙏🏻,True
@TheDriftwoodlover,2023-10-07T12:47:06Z,8,Can’t wait,True
@echolot,2023-10-06T20:02:50Z,3,this makes me hungry for food and Madame Binoche,True
@tntbigshow4826,2023-10-06T16:31:17Z,43,This looks like another great movie from IFC. I don't think I have ever seen them do a bad movie. I love indie films.,True
