author,updated_at,like_count,text,public
@teddyfurstman1997,2024-03-14T18:11:02Z,0,Best Movie I saw on an Airplane flight back home from the Cruise. Love the real 70’s film grain.,True
@rr7firefly,2024-03-14T01:54:06Z,2,"This trailer reveals so little about the movie. I think that's a good thing, because its emotional depth will come as an overwhelming surprise.",True
@michaelwestmoreland2530,2024-03-13T00:22:42Z,0,"Paul Giamatti has never been appropriately appreciated. Got me learning history from ""John Adams.""",True
@scorpichella,2024-03-12T21:23:01Z,0,A very likeable cast indeed,True
@gene.valenzuela,2024-03-12T16:12:06Z,1,That guys isn’t a teenager tho hahahahah this movies looks really good,True
@danihager7,2024-03-12T15:18:25Z,0,Loved this movie!!❤,True
@zay540,2024-03-12T13:32:05Z,0,I'm still looking for the Oscar performance. I don't know how Daniel Brooks did not win.,True
@D0NTREPLY,2024-03-12T11:24:00Z,1,"i miss this aesthetic. it looks tangible, like i could reach out and touch the film itself. i get tired of the very clean and prestine look of digital, this is very refreshing to see. and i love the not so clear audio choice aswell. everything about this trailer is just brilliant.",True
@TheGoodContent37,2024-03-12T10:45:22Z,0,I just saw the entire movie through a trailer,True
@kevintjahjono416,2024-03-12T07:13:22Z,0,TIme machine,True
@donjohnson5123,2024-03-12T07:00:13Z,0,Paul G is a beast. What in the F were they doing giving an Oscar to a Shegress that barely appears in the film?? DEI OSCAR,True
@djv2024,2024-03-12T03:27:25Z,0,"another version of ""the help""...",True
@sarova2000,2024-03-11T19:18:09Z,0,"Everyone talking about the visual aesthetic, but I just noticed they also messed with the sound to be lower quality, almost sizzly in a way",True
@DisneyFan-eg3oz,2024-03-11T15:04:32Z,0,"I just saw this, A must see! Very original!!Takes place in 1970😀",True
@robinkarra,2024-03-11T13:43:53Z,0,paul giamatti is amazing man...,True
@j.w.2391,2024-03-11T12:35:43Z,1,"Goddam...yet another Black ""caretaker"" role ...and Im being polite.  WTF, a Black woman employed as a Cafeteria cook at an exclusive Whyte Privileged school...? When are Black female actors  and Euro American filmmakers going to Get Away from these roles and their Ideological Messaging",True
@simonewilson9249,2024-03-11T12:23:47Z,1,"Great directing, amazing acting and great story writing. Da’Vine Joy Randolph most certainly deserves her Oscar 🎉",True
@michaelp.9921,2024-03-11T11:36:00Z,2,"(Sorry, I can't check all 1,327 comments for duplicate questions, but....) Has anyone else noticed the copyright date at the end of the trailer that basically states this film was ""made"" in 1971?
....This maybe is a ""joke"" and perhaps shows the film was meant to mimic a style of that time; so that would explain some of the impressions of commenters below!
Also, how does the U.S. Copyright Office interpret this? 🤔
(Focus Features, obviously, didn't even exist at that time! 😆)",True
@meurglysiii,2024-03-11T09:14:33Z,2,"An Oscar level performance, everybody!",True
@leokimvideo,2024-03-11T09:10:40Z,0,"It's The Shining with a comedy twist, nothing is ever truly new",True
@ONOC4,2024-03-11T07:44:28Z,1,CONGRATULATIONS Da'Vine Joy Randolph for winning your first Oscar 👏🏼,True
@jf8050,2024-03-11T07:38:37Z,0,The guy with the curly hair is supposed to be a high school student?,True
@joshuabodde.6935,2024-03-11T04:30:02Z,1,It’s been a long since I’ve heard a voice over narrating a trailer lol,True
@angelh1743,2024-03-11T03:46:53Z,0,"""Being with you is already one big detention.""
We all have wanted to say that to a teacher at one point or another.  Admit it.  LOL!!!",True
@jennyl.2689,2024-03-11T02:33:14Z,7,I loved the movie. Paul should have won best actor.,True
@linneausmsiska1184,2024-03-11T01:31:48Z,0,Is this high school,True
